Pair,Distance,CADF p-value,ADF p-value,Spread SD,Pearson r,Num zero-crossings,Hurst Exponent,Half-life of mean reversion,% days within historical 2-SD band
MSA-PMT,1.2133867839415269,0.13952124481381628,0.8141209611636693,0.066001756861966,0.8561061235801257,3,0.520646498762739,41.519353571719286,72.44094488188976
MSA-FIX,2.7458535533275112,0.6531463919842446,0.16358219366214433,0.0706076294528321,0.6515971365665792,0,0.491462235676896,11.98255899224599,14.960629921259844
CUZ-WTRG,1.2824000361813912,0.8437988492208985,0.6583754848459856,0.0587269841916481,0.46370021967701114,0,0.5305118003804982,32.854923863447226,56.69291338582677
CUZ-BCO,0.7306863603103011,0.7235001539612822,0.8778796468174632,0.0418298396028939,0.6590373539427583,8,0.6563412814534831,69.26157239141992,68.50393700787401
CUZ-ALE,0.9182129724662752,0.5214689784093209,0.9601416098339483,0.0435055111998951,-0.6059640183800798,1,0.6784538484834801,-2864.347550318915,58.26771653543307
CUZ-MDC,1.296079183026747,0.9681111201020088,0.7339831515020783,0.0488451156701653,0.282230961534012,7,0.5808836724664255,31.200027271382453,46.45669291338583
CUZ-SPXC,0.525580898571224,0.5657431700340514,0.31548863037280306,0.0445137871366718,0.8049062477974989,7,0.5135367162139152,13.547307077767918,95.2755905511811
CUZ-MFA,0.5738953642083517,0.27236209166336867,0.3556456803557176,0.0395230660013831,0.8741753677525473,14,0.4319140111950759,12.631201232269174,85.03937007874016
CUZ-TRS,0.7362159937833771,0.4997916568792124,0.8290971020764769,0.0459259983477598,0.6960584049446144,4,0.609141620672094,46.43508159923476,77.16535433070865
OMF-WTRG,1.4472447163011866,0.5817264827527402,0.390772699842425,0.1291404380314398,0.5718148829830316,9,0.34824362964725525,15.165078829755597,100.0
OMF-THC,3.74897537320454,0.026106076604729495,0.008020662984460311,0.1238729476013399,0.9292252206703535,0,0.30077569370726276,4.3093695048886005,4.724409448818897
OMF-PFGC,1.6839899054318421,0.5260286996015537,0.3939289958233448,0.1132256033965989,0.663500573565714,4,0.4105623296869669,15.454599703871773,79.52755905511812
OMF-IOVA,1.7373039971590287,0.5046980344318251,0.23594185125418354,0.1158979738064528,0.2997540267589302,1,0.5707346931271792,15.293718460436123,91.33858267716536
OMF-RL,4.3200272595711855,0.3857173887517402,0.12242448325412847,0.1128834316896972,0.38101879619453893,0,0.5711916539151405,12.453016760735736,15.748031496062993
OMF-MYGN,4.604897421197874,0.6792813763270347,0.4620529065187787,0.1188718279092437,-0.11785445526386276,0,0.44312125870774893,17.23427208974452,15.748031496062993
OMF-EGHT,3.3167420902456826,0.4769056523278856,0.6993126268184156,0.1197945987125116,-0.7005942770132418,7,0.6274299862003259,54.775322743583864,57.48031496062992
OMF-ANF,4.433584169092171,0.740792318788263,0.5228900626080174,0.1127047260551285,0.22228320671460478,0,0.5702277799560801,21.05493465247828,14.173228346456693
OMF-KALU,3.4483518970285294,0.16779146542406015,0.07250956153173849,0.1125747836886725,0.8179207423939857,0,0.3621367606968589,8.097855642194132,15.748031496062993
OMF-CRS,3.3582509526684725,0.5008356054103542,0.40518448500973414,0.1072472749647849,0.6463182402157042,0,0.4963887632898849,16.127092983393293,26.77165354330709
OMF-OXM,4.154114120967381,0.2541280986110294,0.3422571679204196,0.1129972748655221,0.5971943694885119,0,0.5549590822761963,15.105964572463053,14.960629921259844
CC-AERI,4.260930497482812,0.5133176632457226,0.23108864225870307,0.2263292527050534,0.2632393787677168,4,0.48092557409136927,9.796694862567477,81.88976377952756
ASH-WWW,1.5920020425785915,0.16634097564977324,0.8296402622315422,0.0509940182887601,0.28863126989977317,6,0.6126044638634368,55.31646662878449,29.133858267716533
ASH-SHOO,1.6960729532393095,0.1691326951330161,0.849599349087732,0.0548732664935247,0.20431308447308802,7,0.6550741379274061,72.34325006379217,65.35433070866141
ASH-FIX,0.9402810447482437,0.1128994459371021,0.5184560435028299,0.0494387870104287,0.43093304027916346,11,0.4797585316837924,17.934653718133553,65.35433070866141
KBR-TMX,3.5988102322738578,0.014112827285853533,0.5519541168338021,0.0820740329812946,-0.9034465316255776,0,0.6647488845754573,95715.26715282403,54.330708661417326
KBR-MLHR,1.141958118018278,0.9918050179621256,0.981495906646506,0.0944849934201676,0.5605836238789382,8,0.48498964702423847,32.688467037873316,94.48818897637796
KBR-SC,2.2831608737457216,0.06988415975024163,0.970203580956994,0.074229282803898,-0.6836628352203998,0,0.6620024120047492,909.7524302626982,63.77952755905512
KBR-MTRN,3.584403780236698,0.870679336747711,0.8754715663583772,0.0748542667060414,-0.3359653846642345,0,0.560848656863506,55.838121176953756,0.0
DEI-WTRG,0.30857773614521566,0.26451149538282737,0.12978047503338475,0.0372018296415737,0.757218268336503,15,0.4685835721115989,8.101392564224742,100.0
DEI-WWD,0.5070097435008162,0.4186201637560497,0.16367864638869306,0.0346081758667385,0.2443746102740726,3,0.5692581826683218,12.074421988085474,94.48818897637796
DEI-VRNT,1.285153188410836,0.9527243805938083,0.44132510635159683,0.0360071758829786,-0.500356804932939,2,0.6335247542590525,26.834684027647718,33.07086614173229
CIT-CG,2.970082462860179,0.3255003104064928,0.33429381327656443,0.0659619472479172,0.008764673503972973,0,0.7287622078801206,25.409449176233426,18.89763779527559
CIT-HII,1.1453624267903344,0.25801303935327985,0.4348626378063757,0.0706887121236609,0.38496797606547445,9,0.5952396657814758,19.49911198981293,72.44094488188976
CIT-MTZ,3.1318918569433176,0.1223708667779772,0.2633300473132457,0.058748954593415,-0.6483658828385046,3,0.6761705529985134,21.533993177137667,18.11023622047244
PRGO-UNFI,2.5698871492939546,0.44752805851273947,0.20302242176619095,0.0844666197724717,0.3151686819828235,0,0.4481296067444639,11.43673150804154,35.43307086614173
TMX-SC,2.16301628008386,0.29810707331369485,0.7931584257223874,0.0825117650707188,0.7591095891664564,14,0.5854276503764164,48.170112214848366,62.20472440944882
TMX-AWI,2.7117798543847393,0.9394417667563605,0.8853824156350527,0.0603633620030998,0.1980313570628112,10,0.6990011121930756,92.39721116159178,62.20472440944882
IRDM-MOH,2.1787764344021445,0.09107274878373,0.031179652826074565,0.1196757587511853,0.41048907959802944,0,0.4389526016627479,10.007797501642896,77.95275590551181
IRDM-BXMT,1.7761734368932145,0.15331103495668813,0.39366448283484146,0.117924596100288,0.16184447210493103,8,0.3864973306239669,22.55040766100582,85.8267716535433
IRDM-LADR,0.8746262268709081,0.15296251404153816,0.32949169430996483,0.1157112050263867,0.17262361225524758,15,0.41223468883114067,15.931741449508575,100.0
IRDM-IPAR,1.1463627368872855,0.16686438655485375,0.25135949459980705,0.1102223231592217,0.2089565029289691,12,0.4077755001222309,10.691760743025839,98.4251968503937
IDA-SIGI,0.7880911860648435,0.36840466692313045,0.6603704542532837,0.0410815952079122,0.13569532925640684,7,0.6814787716834884,35.028645433838484,64.56692913385827
IDA-BXMT,0.41637843831892585,0.42538569462324904,0.6146791185582241,0.0356633101327231,0.1622872048617742,10,0.5246874612209242,23.980317565528328,95.2755905511811
IDA-ALSN,1.5380211436060354,0.374724546499971,0.2422552689137799,0.0525597163181129,-0.14584335029420162,0,0.3311091307611231,12.58666644202566,36.22047244094488
IDA-NJR,1.6846154967864162,0.34306883368473895,0.1854982959887811,0.0272261656672716,-0.41363254674715294,0,0.6629024334199319,24.45085887000931,19.68503937007874
IDA-ITGR,1.3829648253457452,0.19618582107014382,0.18663832337936442,0.041516576591747,-0.6155524661540196,0,0.5410282502325476,15.028238994666106,21.25984251968504
IDA-ARI,0.6379120008806014,0.16216581490677878,0.0793169899777143,0.0414413614509542,0.7055032181121166,0,0.41506639017577873,7.095864341175153,92.91338582677166
IDA-HSC,2.1672897829507494,0.24138314221719265,0.3025555313838941,0.0553604553299584,-0.7274299142221088,0,0.5695462392703436,18.774016799915316,17.322834645669293
EQT-UE,8.723665364,0.315811249176859,0.39675681298188376,0.1098528230030146,-0.7391564096934445,0,0.6940668012228804,36.293715746295845,16.535433070866144
EQT-MATW,5.924244967427906,0.3492625122109555,0.5276058330356437,0.1156050657678766,-0.37572628507298217,0,0.7177300693556357,32.78303336124276,20.47244094488189
VLY-HRI,0.7903188119047191,0.13778975564530832,0.38526979666734806,0.0591723836117132,0.8378388088640611,0,0.5149842746414511,12.079898923018048,92.91338582677166
VLY-PCH,0.3194460582865783,0.18320275143856163,0.06798086764515285,0.0566439228890316,0.9096195712357611,28,0.4351449909119587,4.070181038377505,100.0
VLY-UCBI,0.23034797034749696,0.12815366793556404,0.043790075580094664,0.0319884400800295,0.9351863359051675,12,0.3322427171441819,6.860000827737787,100.0
VLY-MGLN,1.3088987016311069,0.707130645672045,0.47015850621095145,0.068041438566897,0.3887904046052318,2,0.5340616645939613,19.687953110747145,70.07874015748031
VMI-JEF,0.5740367751788535,0.5889961370543776,0.39318466045492306,0.0477109681823058,0.6095635026670814,7,0.5132573102996708,15.14125034639286,99.21259842519686
VMI-UNM,1.737730041540818,0.7277688493328995,0.35394603031178706,0.0464395582407364,0.010337187242726802,3,0.6531713130303415,20.63126658307784,14.173228346456693
VMI-R,1.722392256376736,0.6875122203710693,0.17786168034646294,0.0509388869130095,0.2596291288086764,0,0.6119131762431474,12.62222428607793,18.11023622047244
VMI-ISBC,0.6035366378570307,0.5005904626039799,0.2561985478894514,0.0524247063661014,0.741657806499657,8,0.4458453622710913,9.173907502620395,98.4251968503937
VMI-GMS,0.45461113176194623,0.7652869315050249,0.5827942158516134,0.0479390516756461,0.6578288017406131,9,0.3214477710074043,14.752303870073902,100.0
VMI-MEI,0.4513748916534913,0.020712363539240438,0.07229922181531692,0.0489826461314917,0.9048173585783542,6,0.410205301665135,6.189154920623297,100.0
HUN-VAC,1.6660771885126606,0.09652823980353215,0.25128451293788884,0.0945491537180511,0.8692886709360612,2,0.44459795868775187,9.486161420643187,77.95275590551181
HUN-PCH,2.073670470066978,0.0017872535272030234,0.19085102864130832,0.100086629829841,0.9131887904503294,0,0.34226864924880657,4.498271033291963,65.35433070866141
HUN-FOE,4.341399481982453,0.719883877382987,0.38622470682724896,0.0990263975377555,0.20684775878965747,2,0.6438412771718814,23.551910767848526,18.11023622047244
HUN-BLKB,2.154920468552433,0.30883804021662353,0.8819968595761464,0.1136020771964397,-0.4274107151376432,5,0.5593613561809115,68.05482429869569,76.37795275590551
SNX-BECN,2.876123777580996,0.9551844749848069,0.8706550121347507,0.0747751004115032,-0.1755346164828668,10,0.5925678096911867,80.84568301077347,47.24409448818898
MTG-OSK,0.869941094985361,0.07881411618672929,0.6902877483617023,0.091894301132005,0.9069093170940611,6,0.5040187016645308,23.39599457348883,100.0
MTG-ESNT,1.6290059104005574,0.583280965376424,0.20902673845709174,0.040310072410273,0.905006252622916,0,0.5128029528349537,9.329682223898166,0.7874015748031495
MTG-PRGS,0.5444167793034239,0.45293531210017196,0.2594840491954732,0.1176950366688668,0.6513719055396349,10,0.5241865101170683,10.147894619916128,100.0
MTG-KELYA,2.027987790510049,0.32736242322325115,0.87526959071753,0.1319071437760157,-0.6744944293387324,4,0.716922519056767,92.1264527037586,76.37795275590551
FCNCA-CF,1.0498580214065416,0.7720492061027975,0.8963721512941423,0.0643198038296506,-0.39480796489855924,6,0.691177458067227,95.2079167315161,73.22834645669292
FCNCA-FLO,1.0928840555186865,0.8089116798410669,0.8546630866270264,0.0946076851186426,-0.7646792588453,3,0.6643498395954615,66.94476342055053,100.0
FCNCA-SPXC,0.5992310989897022,0.22706478199206181,0.2371866419709357,0.0535263803930187,0.9190521034906866,5,0.5854536012613034,12.443863478786021,100.0
FCNCA-SKYW,0.8956975275078829,0.5435824281129843,0.7423840496416776,0.0479383976215308,0.7443245146609252,13,0.6362483869408213,29.121709937228157,62.99212598425197
FCNCA-CVI,0.948724322740549,0.9632613115842225,0.9882184271523697,0.058317825824267,-0.14028303842265427,3,0.6933806556400488,272.7617855017724,81.10236220472441
MTZ-APO,1.3119377789750535,0.6386218393925238,0.4397501058059317,0.0804389824078825,0.6489426018333114,7,0.4528851176475627,16.48664403837906,77.16535433070865
MTZ-AFG,2.657634237282577,0.5801738484396896,0.3354477902058533,0.0738742013899563,0.3691373912972105,0,0.5886667746150729,18.48600689543215,22.04724409448819
MTZ-USFD,1.512160183985965,0.5177502649955713,0.28633268673247364,0.111871027099182,0.7745493324728913,4,0.39274983646020933,10.280866388127249,90.5511811023622
MTZ-CUZ,2.4167035909086336,0.5463105015546476,0.41720739472466034,0.1030094329607519,0.41443899529285194,4,0.5347050723625126,21.877608286413775,48.031496062992126
MTZ-FLO,2.2689398854958087,0.06162918904235919,0.47778399048553827,0.1255456894601257,-0.7719239505694595,1,0.624600978958545,26.15870701327987,80.31496062992126
MTZ-WEN,1.412708238804708,0.27876882937518555,0.2267324213076241,0.0799342957870629,0.6143011556671693,5,0.4581205468224147,11.059249186896169,77.95275590551181
MTZ-MTH,0.8149063856439136,0.42540735504073396,0.17152320404438243,0.130551682271024,0.8211962984275071,7,0.38455643973914844,5.376535112441006,100.0
MTZ-BCO,2.616899527231227,0.6039597648592328,0.5006684504016041,0.0786404049084176,0.0025429065337078814,6,0.5874453247356355,24.548984162378208,22.83464566929134
MTZ-KBH,1.8559274156415662,0.33856401114349993,0.15340932959676212,0.1034631351019852,0.7770997885653398,0,0.3469135592751717,8.347012148990409,70.07874015748031
MTZ-ALE,2.1322740981563006,0.44992198632988656,0.5539920345068313,0.1199856774261187,-0.2642811218308686,2,0.6337748174269877,24.9604456085587,82.67716535433071
MTZ-MDC,1.0356917114621098,0.6592646345027225,0.1314057848155244,0.0975853381109256,0.5859056861646471,11,0.4778012136460826,11.754569173651733,99.21259842519686
MTZ-WERN,2.2083729669485073,0.4141781784864213,0.2120479824132261,0.0999879501461048,0.7341586412407924,0,0.4808937016488063,12.17210049790492,46.45669291338583
MTZ-TNL,2.952532961778187,0.538309453956503,0.2751883177968171,0.0917937409806084,0.29548937904336287,0,0.4844348692292073,19.65402974405332,28.346456692913385
MTZ-SAGE,3.4770623396067863,0.5961297392036015,0.6395115636837694,0.1018321299511275,-0.29587631753683313,4,0.6069799009101392,28.036496808482543,26.77165354330709
MIDD-TGNA,1.801428933001872,0.6593794155999677,0.5299450159187531,0.0588588788598585,0.07276370936946845,3,0.5632192362325193,24.2727993136168,25.196850393700785
GBCI-RHI,1.1497399949767786,0.6354996107053945,0.5253999376935988,0.0569047358839868,0.7453179170855778,2,0.6062909226718133,16.12228783907864,62.99212598425197
GBCI-ORI,1.676588266612037,0.9645088597173986,0.7641135616616217,0.07493822241257,0.35823679434142564,0,0.4547917744347993,30.662049397597443,59.055118110236215
GBCI-NRG,0.570817053451194,0.8331562260688757,0.8088160765065289,0.0762848635563053,0.6782760706599645,16,0.45506714559423345,33.457964872611804,100.0
GBCI-IDA,1.5429667077011344,0.9475175160207963,0.7650596702552603,0.0879804867191302,-0.062676621394137,2,0.5045145842723714,34.84444060559075,74.80314960629921
GBCI-CF,0.8539309965271411,0.6762934741178659,0.8783587538276691,0.0570420073784644,-0.3775863657872252,1,0.6277447690199518,67.84756090039177,95.2755905511811
GBCI-ALSN,0.4947031871124842,0.6160525075060738,0.48338364900798075,0.0507116746665814,0.691459635409322,7,0.4702651349709692,15.734784225947172,100.0
GBCI-ITGR,0.6771046337561127,0.9531350010007071,0.9052475054126357,0.06485696878117,0.02588008936346775,1,0.6546872840377601,64.31057195352366,100.0
GBCI-GATX,0.34398297878852957,0.12264250432153073,0.37030222786512024,0.047247757262927,0.9005208045585688,17,0.41859303674372444,10.816869772734046,100.0
GBCI-TRS,0.5123575090297411,0.5874201874791249,0.6644429724754708,0.060886099687985,0.6475969139837806,15,0.4911598635585781,21.057751977543187,100.0
GBCI-FIX,1.139585052900279,0.78763991580279,0.284969222483765,0.0574575724005965,0.6001563879482368,1,0.45941089387035416,13.162987917042441,70.07874015748031
GBCI-CVI,0.9181612943913319,0.9278846068367017,0.9390677283062017,0.05557703088846,-0.14470253072863354,7,0.6371882300127975,200.84531254226002,81.88976377952756
ADC-VRNT,3.1004494873808057,0.1030864056818051,0.6571349292882849,0.0683378846588385,-0.76426883580591,4,0.6128695859530074,43.49385696192435,30.708661417322837
LAZ-AA,2.384250706682285,0.6559237317827543,0.2526622000619039,0.0771081029317833,0.4724040325363513,0,0.523623770681987,13.928431748591994,21.25984251968504
LAZ-WSFS,0.9517651955981417,0.709073947489028,0.3511973816862588,0.0733045483875359,0.5955526490985381,4,0.3712756227379631,11.970593758378177,90.5511811023622
LAZ-TILE,1.9705472713161412,0.09901744376838645,0.3774936737228935,0.0815158989926716,0.7934912608730791,0,0.5597331778701015,26.76999485513587,63.77952755905512
CR-AFG,0.9562124756736908,0.1891824594081769,0.07390231035063657,0.0500682232072542,0.6843552613590816,2,0.33169537589796977,6.632637897876995,70.07874015748031
CR-WERN,1.3636481736936266,0.5639733238981703,0.281904994002671,0.0633296485902908,0.3917874723635755,6,0.5728579839416936,14.676105438140569,59.84251968503938
TKR-WTRG,2.103908750886468,0.93006216026359,0.6461021738514889,0.111159330646971,0.1464120914038885,7,0.49222498803747256,35.713823863747315,67.71653543307087
TKR-FLO,1.5894366953547276,0.8572636656781,0.9081527705332116,0.1045571928029598,-0.520085430181619,2,0.5838454879946945,278.75170231985027,88.9763779527559
TKR-MTH,3.058306476943629,0.9698202523536156,0.6246048049730106,0.09566631903173,-0.11806041789981257,4,0.4904903490524645,39.91545020894749,45.66929133858268
TKR-MDC,2.80909045411899,0.9715341046915464,0.6926965918129115,0.073643675862341,-0.07935762086582185,4,0.5313725728204562,37.01879069114889,47.24409448818898
SIGI-HRC,1.1433443192302684,0.8900594497739955,0.980219742906572,0.0571985240886406,-0.36159517354553655,3,0.6203050987128286,-75.0701790469076,63.77952755905512
SIGI-ARI,0.8077575831574478,0.9797166256703778,0.8913192119274294,0.0536131190727989,0.08844046554992194,9,0.5919640231335052,79.21550224712458,89.76377952755905
SIGI-AIN,0.8292625563486374,0.9721958950304196,0.6602955524893236,0.055011586205971,0.0942412675643894,7,0.4940855120941417,27.738522666367153,91.33858267716536
SIGI-IVR,1.4091562930398027,0.5929317529888445,0.9835928266422872,0.0677682363263463,-0.7076820098198631,1,0.749441436573739,-69.41467002983275,66.14173228346458
PACW-ACCO,1.034304988825367,0.7014058091453209,0.15939276747775255,0.0684086507030528,-0.053431476739513525,7,0.5557122533509505,15.389662632259638,82.67716535433071
SAIC-PRK,1.6339282522236807,0.09461879708701898,0.2829146753438958,0.0651943381391446,0.0486978793248236,0,0.5017641043278236,19.2534614684267,49.60629921259843
SSB-BG,1.173691738110734,0.9548439958050524,0.7522496429914515,0.0688270620902511,0.2016340253920077,0,0.5138063470631206,33.74261476601714,74.80314960629921
SSB-UNVR,1.2552242534692533,0.19064525991953774,0.07981738345396439,0.0509549378544628,0.8567535025993992,0,0.44011361551341843,7.5107422717897885,40.94488188976378
SSB-PSMT,1.044676177373471,0.7303432495284392,0.2125485233637861,0.0781453542073056,0.7456940477424565,2,0.38679961826198733,9.90405198664778,97.63779527559055
SSB-MEI,0.7110439805037524,0.8369103939963872,0.4231434595189732,0.0456914611260925,0.8115915719483833,6,0.5541741026734285,15.254465195425274,81.88976377952756
SSB-WBT,0.977429195299813,0.9874232043430589,0.9782227423635836,0.0563757483224567,0.21364567804910783,5,0.36695734161025656,107.7509349443453,80.31496062992126
SSB-TTMI,0.9417533393906583,0.6683658733433347,0.32758430989759957,0.0592790783191605,0.8250610003943579,0,0.46645549713862455,8.510008433125478,88.9763779527559
SSB-ACCO,1.1481776462465898,0.9831492603821919,0.8622914855782028,0.0501246467753546,0.2524703234003323,2,0.49328695279859575,35.09737061839838,51.181102362204726
SSB-KOP,0.6485685997144226,0.23491006921048452,0.08405862505490674,0.0473528278898717,0.8863346903625609,2,0.44104325601267025,6.797158619218127,96.8503937007874
CF-ORI,1.982213253161924,0.13490989672393483,0.3244209067119826,0.1145822716336473,-0.01957754585049314,6,0.5844439411882898,12.848416556195627,84.25196850393701
CF-HSC,2.876629699287168,0.05388838662425055,0.30529997810960663,0.1006392489827074,-0.3973722132436098,3,0.5919944414648586,20.56035775562446,51.181102362204726
CF-TRS,1.0577419018121736,0.04708118357583177,0.23562719300577212,0.096979623045679,-0.32245958105257205,12,0.4573440427046923,10.012914197871252,98.4251968503937
CF-FIX,2.830941153148154,0.010472813359409864,0.32919534852493126,0.0926290233672425,-0.5921277293345987,2,0.5332114098887941,34.338467406377184,52.75590551181102
CF-CVI,0.7301808369746883,0.123606780170886,0.38375503132340005,0.0876749369387144,-0.14651528731300414,7,0.5701018715057109,14.417418997132243,100.0
EVR-KEX,2.0951469423071765,0.16249644382949102,0.9067898167522033,0.1133382229336174,-0.28422350785599754,4,0.6731667812973322,58.98960931360991,65.35433070866141
EVR-SPXC,4.57289432742844,0.15015912023932515,0.6207529845516448,0.0713280139383368,-0.6054790816489622,0,0.8495359647371559,77.33677929158978,17.322834645669293
EVR-PLXS,4.578497478304563,0.1858709186181317,0.9068460873065427,0.1085736196963111,-0.48278760984827906,9,0.7552560022838869,150.95732758800085,50.39370078740157
SLG-MAT,0.8411840449809257,0.9488787002102379,0.9590183785855244,0.0400790296865642,0.49323339804806743,3,0.5683051444468409,36.425094071504866,63.77952755905512
SLG-APA,0.5527541994120739,0.9657183259109984,0.6515878566889242,0.0407883946496108,0.1140319657813809,9,0.5221068614797002,24.900320668433654,85.8267716535433
SLG-SYNA,1.2217532093392398,0.2744330345787404,0.13735457957315933,0.0431005827416606,0.8759884444935375,0,0.4335531779653252,8.302571610489958,25.196850393700785
SLG-XEC,0.5110561163013634,0.9885355448116837,0.9823434287213438,0.0430033689656716,0.3941744287558416,9,0.5397662761219859,24.89032952145563,92.1259842519685
SLG-GME,0.5407299040283903,0.6724454948269307,0.5869669230901785,0.0427747853197672,0.7237356290647067,13,0.4021928557978843,15.442605394914816,88.9763779527559
SLG-EQT,0.8715159196661549,0.9458933703464844,0.9850574651125592,0.0424756338381785,-0.39677363427840173,1,0.6675061691301106,72.29122914248379,73.22834645669292
SLG-SIG,0.4058921170975513,0.1686289748135681,0.9219108826215038,0.0415877596608219,0.7718994482616212,7,0.5097034414666647,19.36706520594143,98.4251968503937
SLG-AR,1.1496419634415689,0.9185335396558608,0.9952652013670702,0.0403677008735756,-0.47441692839462113,9,0.7030025316842091,97.87492901077634,60.629921259842526
SLG-RRC,0.6165618804719417,0.9738892821065681,0.993633116266504,0.0398687501818804,0.02225384883982677,11,0.5845574737178477,40.42707481008004,83.46456692913385
SLG-MAC,0.8029943448323217,0.7249709039873303,0.997707946862085,0.0378942007313464,-0.43931476733878716,11,0.6951175012404057,-121.39496772195851,67.71653543307087
SLG-HAIN,0.9276499862259127,0.4064404470337973,0.854054848888028,0.0454870015178412,0.8333113340419998,1,0.473869665620112,38.66095237895547,71.65354330708661
SLG-BBBY,0.6638882933328264,0.7037954174744918,0.9732186626379572,0.0424297285316825,0.9092179762749497,3,0.3462127674273973,9.893671520903215,91.33858267716536
SLG-OMI,0.751343397512886,0.9796422251202591,0.9390261615717584,0.0414461255751824,0.35913829829155336,1,0.48524918827184355,150.3349656814732,73.22834645669292
SLG-MD,0.42539670026787524,0.04894773870234139,0.9898435444639493,0.0404648439756184,0.8461750786178662,5,0.4467880778735182,27.88486184051007,97.63779527559055
SLG-EPC,0.5842200114093666,0.9749547666615648,0.9501824491650915,0.0419024897036427,0.38359094542538114,3,0.5634623574372862,332.0643028293616,91.33858267716536
SLG-UE,0.8818171709086546,0.9822211624930599,0.943471503781832,0.033573846825432,0.5787470069385364,3,0.5041968308995243,193.83331862676718,38.582677165354326
SLG-BGS,0.6417669465799959,0.9611842283776761,0.8721748446211024,0.0439373659542131,-0.3472402240651775,1,0.6074968732474519,60.32570927334223,92.1259842519685
SLG-PSMT,0.9755874045297313,0.9202741732459467,0.8945600314497666,0.0455729458064796,0.7134220613883991,1,0.4362043868712031,17.458381021168606,63.77952755905512
SLG-CDE,1.0865292753784526,0.207213551967379,0.5675959464811421,0.043335491338666,0.764089806387918,0,0.3611527632549087,15.373875795835927,48.818897637795274
SLG-SKT,0.6248944568728992,0.9880824149239007,0.9968107359073043,0.0414991426170987,0.28835961975866514,7,0.6180963629483605,-279.5816527209957,89.76377952755905
SLG-UNIT,0.6181382004325995,0.965661999141076,0.8708456306946109,0.0475903681224389,-0.33924155270703815,3,0.6035983578367132,64.78391141319042,95.2755905511811
SLG-BKD,1.11107543818528,0.11099215523396683,0.9634482210357046,0.042487000005382,-0.7005446029756628,1,0.5862651306187251,-608.9267726327292,37.79527559055118
SLG-PBI,0.5404641425260801,0.9934111359728945,0.9970318291665687,0.0452792998308138,0.5137921503168474,9,0.4591182895082007,156.24471861594228,96.06299212598425
SLG-VSTO,0.6368482746549251,0.8688439421944991,0.8431680825070964,0.0448020445612332,0.5614986742764941,3,0.4606979280814354,37.069078731912036,96.06299212598425
SLG-FDP,0.8299460136431472,0.6811977472344978,0.7447516543939274,0.043237583429571,0.6443985586782807,3,0.4371303032864195,23.365070658370268,71.65354330708661
SLG-MATW,0.5160977746005361,0.34774010652421444,0.9901899913479885,0.0421832877749055,0.7866363493524403,5,0.5089804594861033,24.12166243415208,98.4251968503937
SLG-HA,0.6719229651546615,0.28349873718007634,0.9856298070715401,0.03948124485557,0.8018872676200545,1,0.42449878747699243,24.49839811849401,87.4015748031496
SLG-AXL,0.6899068342688469,0.9854459327415628,0.40773257271441765,0.0444432778871239,0.5230370600975711,1,0.5619040594565156,12.740744665981467,92.1259842519685
SLG-RAD,0.611831242960638,0.15679405421630088,0.7248883924806374,0.0409189564422955,0.7553283544926741,1,0.4532090948083023,24.891546380973853,90.5511811023622
SLG-ANDE,0.7816594193631904,0.9751924214169989,0.683566731684597,0.0509356007354155,-0.027085531558157686,3,0.6012030937304864,30.982376282557553,88.18897637795276
NRZ-ORI,1.8706252866677315,0.9060934299543426,0.6062133348709644,0.0790156832051623,0.47810482748023303,0,0.513447461893855,19.655527911893085,56.69291338582677
NRZ-ALSN,0.4752524459893352,0.5781193743206233,0.33322035475480105,0.055890327779937,0.6541077427920601,11,0.49949151080931087,11.50161013503255,100.0
NRZ-ITGR,0.6572324561791489,0.964129648558656,0.8637096424606849,0.0621072072430436,0.14210189561764705,1,0.5862898131087063,63.58040701051522,100.0
NRZ-SPXC,1.7326257302960706,0.5873999198964391,0.41305767921018066,0.0601859046453102,0.6929894373290338,3,0.6224325585784449,24.166307399458198,36.22047244094488
NRZ-TRS,0.5616564192509392,0.39034055747694785,0.5701873404269691,0.0549653906954079,0.7024848781383871,9,0.43849876202297255,16.3454028787856,100.0
NRZ-FIX,0.8525722079847599,0.40343967145609183,0.17743253139085152,0.0619579630771794,0.7550340532543751,7,0.4364770701271689,9.678162137575201,97.63779527559055
NRZ-CHCO,0.491124533805007,0.11399870224653647,0.1074595919605747,0.0523647177415439,0.8556323940561761,8,0.42948643896576544,10.052060008607256,99.21259842519686
NRZ-BCOR,1.6743942933537166,0.962608648785582,0.5530187390854953,0.0526536785740368,-0.002181732986298361,0,0.6411910712584655,27.679056634979055,40.94488188976378
HRC-ATO,1.6220947192641844,0.5552691053515934,0.3660403801121237,0.0917887125822282,-0.12861441552684194,0,0.5241950840027052,13.648550336068194,76.37795275590551
HRC-PFGC,1.5325107556387898,0.037753350604840176,0.02254910686154208,0.1019793428986337,0.6433965530074528,1,0.48437841666134773,6.211476758544246,100.0
HRC-DAR,1.6053039963731253,0.053458283696187416,0.9908627997967934,0.089549763984637,0.7209650612211674,1,0.6436670091039178,-65.94583087175019,80.31496062992126
HRC-IDA,1.27832962261166,0.5503090078352741,0.41534596825417347,0.0910606939252428,-0.16635651375172852,3,0.5329236449915942,17.235955699710303,86.61417322834646
