Pair,Distance,CADF p-value,ADF p-value,Spread SD,Pearson r,Num zero-crossings,Hurst Exponent,Half-life of mean reversion,% days within historical 2-SD band,Hedge ratio
WERN-KALU,1.9692770186615352,0.0008590795918339397,0.00013421061206134858,0.0718599390053976,0.9066276006049415,73,0.3822949268617797,13.028474654714332,94.54787234042553,1.1514373398732096
WERN-HEES,1.8686251160389453,0.008245886432334239,0.0016654754711525983,0.0681870989150012,0.9163551644831499,41,0.3804694526244203,17.6785877089341,95.07978723404256,0.4707175611927415
TRN-HFC,2.2029786105558,0.006442875557032016,0.0012562075645381043,0.0803878312114421,0.862737971387945,48,0.477285323246596,20.618174000382165,93.75,0.3292809134075269
TRN-MC,1.6975041204248211,0.0008117546346873536,0.00012642221182707222,0.0619428051001412,0.9209717593189805,68,0.3657905801606183,14.877239810766907,95.07978723404256,0.4685876246127232
TRN-VG,2.3381635784899157,0.0037209467639012297,0.0006757322066439739,0.0853208007521088,0.8437856320794644,58,0.4448632399005585,20.650626852306893,92.5531914893617,0.4795016237674483
TRN-AVA,2.9775333428000508,0.003835957576153695,0.0007006352766167551,0.1086517348105631,0.7300110354486683,38,0.4673361276973652,22.52658103319413,96.27659574468085,0.9377397620061344
TRN-GDOT,2.160727008781888,0.001670570322511134,0.0002773656629400953,0.0788460483654628,0.8683492430346877,52,0.44017916817555464,18.953216485176092,94.54787234042553,0.3059541219330409
TRN-PLXS,2.285586248021969,0.0016389905542723863,0.0002741535245852215,0.083402226714688,0.851341289496465,56,0.36869103279126025,17.790481164846334,95.2127659574468,1.3524992228320551
TRN-KALU,2.2954081602923755,0.0011158063502505232,0.00016402928655531731,0.0837606333837241,0.8499479425219784,50,0.48858319588371857,15.85166935671659,97.6063829787234,1.0076234693994175
TRN-XHR,2.222066928875014,0.003857542171465311,0.0007034373842712598,0.0810843738395923,0.8601550646961774,54,0.4423545114833461,20.385072155360238,94.54787234042553,0.8491884233334961
TRN-RUSHA,2.223251461782258,0.008119701130941877,0.00163223511391026,0.0811275980592718,0.8599937902379515,56,0.38264381706224426,22.691300250771004,96.27659574468085,0.6023610613060288
TRN-CRS,2.114874055658701,0.008232126207009987,0.0016512611199562346,0.0771728503423176,0.8742763398625286,54,0.4023268179535167,18.840463862413284,95.61170212765957,0.7859668645814266
TRN-ARCB,1.9890270071869436,0.005618597913694835,0.0010797749113945461,0.072580626322288,0.8897014552846148,37,0.3682598212182196,17.352158287585038,97.3404255319149,0.4541703291617718
TRN-AVNS,2.26610282498486,0.0007792492526750153,0.00012027428082315718,0.0826912665106154,0.8540808920379535,49,0.43203622058378266,18.242909446713384,94.81382978723404,0.7247138433285929
TRN-PEB,1.9622103467974188,0.003413796335529573,0.0006072224619836358,0.0716020724867137,0.8928331646953679,39,0.4268924814663833,15.07762512650867,95.07978723404256,0.9789765167275472
TRN-HEES,2.0270604927934746,0.001367356886024939,0.00022373565415640588,0.0739684879232453,0.8851674226633031,64,0.4515097055600859,17.122905446882186,95.34574468085107,0.4244402540154162
TRN-PBF,2.3408726177891013,0.00161841016961239,0.00026901351465279805,0.0854196550001186,0.8433898163189074,52,0.48871653693983375,19.268828620377633,94.81382978723404,0.435553091662055
TRN-MDGL,2.3534364162800663,0.0025531306831038376,0.0004436493183070513,0.0858781145183485,0.8415456886809752,42,0.44552725319132574,20.315571518757697,95.61170212765957,0.1088631511399799
TRN-RMR,2.099241751521395,0.004264764703348286,0.0007914353717657788,0.0766024194627738,0.8762589631743265,45,0.4321105831711134,19.08291360241528,93.08510638297872,0.5045596201034235
TRN-GIC,2.2692397858848574,0.0069299461002830815,0.0013642653042347426,0.0828057358396128,0.8536419739970383,54,0.42710574408096275,20.1331915413303,97.07446808510637,0.2253421139555156
ENR-LE,2.369786901756095,0.006808321098372927,0.0013425668143533995,0.0864747522071458,0.7307938143331643,51,0.38639109740653793,19.983179732603848,93.35106382978722,0.4338279881236853
SPXC-RHI,2.4201180388720895,0.008317516074141818,0.001666149796118164,0.0883113614850451,0.9130264145394112,57,0.45503594801757596,19.539107542572857,96.27659574468085,0.9245602542725846
SPXC-ON,2.2892634208829437,0.005870078721057014,0.0011293726144223088,0.0835364086581109,0.9225634307407679,37,0.3921377313332339,20.563158755075822,95.87765957446808,0.71348319998822
SPXC-USFD,3.1682921848534114,0.004310495101260485,0.0007993936004298404,0.1156126238194703,0.8454832411959989,60,0.47434407489133285,20.70496732176384,96.01063829787235,1.238651809203435
SPXC-PRI,2.489673188818043,0.009592811063157593,0.001954154290926903,0.0908494649541167,0.90769818039578,38,0.4714428545499193,22.230751138437288,96.54255319148936,0.7433825991418883
SPXC-FLO,3.7659849049766514,0.0024553991395679952,0.00040937295725148465,0.1374227409360649,0.7727253858482312,56,0.47513575195769076,23.093478246835705,96.67553191489363,1.297987921521087
SPXC-THG,2.839208241623457,0.003651104192282805,0.0006464325984746251,0.1036041801804779,0.8780677817366809,54,0.49180086974536263,21.277094982627826,95.87765957446808,1.035044009953947
SPXC-SPR,2.291509636897255,0.005826567470979414,0.0011130841644292676,0.0836183742445935,0.9224050010410038,37,0.43632114231996394,18.787046258465402,93.35106382978722,0.8052997534708297
SPXC-KFY,2.3089938704022566,0.008623847759728694,0.001729275005808385,0.0842563829865425,0.9211655555158542,41,0.4183606635768321,20.009606393536593,96.67553191489363,0.6117904952849588
SPXC-KEX,3.4842198257643684,0.0027409591776311427,0.00048215040220961667,0.127140987168478,0.8094054664595215,39,0.46943315516413336,21.20782429172171,96.67553191489363,1.3402039885491877
SPXC-H,2.7211352842441907,0.0075725141368525786,0.0015064674637568563,0.0992956367734015,0.888624438749059,56,0.47447167564615145,23.2038914457536,94.41489361702128,1.1192192598353234
SPXC-WERN,2.7251826928173783,0.005610467079825019,0.0010769034698482097,0.0994433288098408,0.888272024742433,63,0.4399449571730329,19.252408845655605,94.81382978723404,1.1291814827810014
SPXC-PLXS,2.8923230490642764,0.002583577686355712,0.000453349753477329,0.1055423670311906,0.8731293793049272,51,0.3571176952856039,19.05046513721509,94.81382978723404,1.889013742183812
SPXC-INDB,2.223366803007031,0.007459405084507472,0.0014856299550275551,0.0811318069203403,0.92713040188581,37,0.33094442542812263,18.26430054873797,98.5372340425532,1.1991443146683785
SPXC-SKYW,2.3295131907304083,0.0031194333902039586,0.0005502408620075203,0.0850051436196278,0.9196967810146254,50,0.3887462422535729,17.053189861390102,96.4095744680851,0.7460720742154272
SPXC-HLI,1.6749070538774984,0.0006170341412825605,9.369183742092895e-05,0.061118226430709,0.9593266617712941,65,0.38513406030913716,12.079586310109462,95.47872340425532,0.8100616042490807
SPXC-XHR,2.8729770967667467,0.007489397523533277,0.0014880980499711793,0.1048364232056507,0.8749419215392608,63,0.4704682344335433,23.256745426514414,95.34574468085107,1.176331503247492
SPXC-MGRC,2.7391299941777274,0.009129230217020027,0.0018305779115434843,0.0999522730647866,0.8870525207859555,44,0.46967710690852943,21.972798842305384,95.61170212765957,0.7392881818961992
SPXC-SHOO,3.0169106465720734,0.001571686396357081,0.0002554565244182418,0.1100886330328242,0.8610695179707548,60,0.4584698010963736,23.001664718272124,95.87765957446808,1.1702646643537822
SPXC-TRS,2.4507467334065147,0.003543924820893396,0.0006292387564912681,0.0894290184221858,0.9107025569767889,40,0.46637942621411366,19.17804111319643,96.1436170212766,1.1238870174039928
SPXC-BANF,1.9284961906271678,0.0025626424172832175,0.0004493986163096184,0.0703718254554152,0.9457003722995136,63,0.30407413189615445,15.05505202508801,95.61170212765957,1.0825228939119784
SPXC-STBA,1.9903456051608213,0.005736532522494179,0.0011078903261887998,0.0726287426457294,0.9420529729279227,65,0.330333408266237,15.27181004674012,95.07978723404256,1.2762377016207167
SPXC-DK,2.1392826311558597,0.008445035217072402,0.001704012173817942,0.0780635319121592,0.932733376748256,48,0.3716218273458405,16.658357650202554,95.34574468085107,0.5112227168680143
SPXC-NNI,2.678590667171841,0.002566539174510092,0.0004485542761961238,0.0977431616473246,0.8922888887237187,42,0.40553673800087625,18.49115517687093,94.9468085106383,1.2383980211057577
SPXC-KAMN,2.212870064079977,0.0037909339750905454,0.0006869977147350453,0.0807487754768685,0.9278435283527464,66,0.45048406495101856,16.496343764583266,96.01063829787235,1.3162777288765306
SPXC-HEES,3.1302940400721027,0.008141770939612998,0.0015930974176815223,0.1142260518235411,0.8494944634446108,37,0.4930425120045204,27.827422642552246,96.54255319148936,0.5547213545718648
SPXC-BCOR,2.6857935750194106,0.00851060530766821,0.0016952718677909569,0.0980059994876503,0.8916736024012297,41,0.43838694680921825,22.58301692726923,96.27659574468085,0.5327480109939626
SPXC-SAGE,2.7822529309851456,0.007176567610344606,0.001409461999019542,0.1015258513777153,0.8832317725175137,38,0.43680231567482003,21.803720672830845,94.28191489361703,0.3728926987483786
PDCO-ESRT,3.2993137002603756,0.0037421294794281867,0.0006840407414247993,0.1203936668196768,0.9070227570434134,62,0.3965420214824646,16.903293436148264,95.61170212765957,2.4236518840389643
PDCO-DBRG,2.8659144560285106,0.004151755183816449,0.0007649213180973584,0.1045787037848393,0.9307060021533008,52,0.4813241007713517,23.430104819724004,94.81382978723404,0.7441590804049161
PDCO-LC,3.901158171179859,0.006752820327047893,0.0013267292836978356,0.1423552834745063,0.8672383378448333,63,0.39691934219390457,19.36699996492157,95.2127659574468,0.8969704996322198
PDCO-FSP,2.9442624833325057,0.0029037801142117684,0.0005165529995190417,0.1074376639056887,0.926713982883509,62,0.3275362964709303,14.942535795049668,97.6063829787234,1.623350730588209
OMI-MATW,6.604916939437751,0.0054211354282823745,0.0010376340308874382,0.2410168421740418,0.9403076016955684,75,0.41604420049839697,18.08385842376409,94.68085106382979,3.398235774770809
MTX-EQT,2.2221676423755268,0.0051278527858432486,0.0009433791165496439,0.0810880489274216,0.7411984059219768,46,0.4859700951838153,20.520915247747087,96.1436170212766,0.3519744600282661
MTX-OZK,1.3713785142943091,0.006611225068645939,0.001299057249848265,0.0500423127150906,0.9101520196920926,92,0.333382839418123,13.219453633483315,96.1436170212766,0.4866754193774059
MTX-HOMB,1.5132422834659054,0.009024557875511185,0.0018704585945829137,0.055218995174258,0.889400144165796,72,0.3204810037556522,17.914465780664926,96.67553191489363,0.8602873056913385
MTX-COMM,1.6917962300039073,0.0022260178501932906,0.0003824416860278163,0.0617345212205198,0.859540179852016,85,0.40246747070157673,15.30658981003717,96.01063829787235,0.3894553330502379
MTX-OMI,2.2410814800628462,0.0075347398942198105,0.0014979875455139891,0.081778224666888,0.7359833566271549,54,0.45290441234215867,22.89034340464334,95.87765957446808,0.1255349503239364
MTX-CMP,1.854976269365496,0.0011235891441495913,0.0001797468356632123,0.067689045426257,0.828247399738854,56,0.4569702752740553,16.868719013802817,96.01063829787235,0.8399386000081686
MTX-UNFI,1.8855205278871134,0.0038297637489354444,0.0006841811305228919,0.0688036212495306,0.8219292486667658,41,0.44657920420461217,17.014735847306447,97.07446808510637,0.1969907151893002
MTX-HOPE,1.4435177769080911,0.002557651055138173,0.00045099534379635693,0.0526747117946493,0.8999143487226618,50,0.3535426981857015,15.73230986017583,96.4095744680851,0.8595843831171424
MTX-PTEN,1.7013303060852358,0.0004936352326002942,7.350412393298175e-05,0.0620824245978429,0.8578211692568524,72,0.43679050075225573,15.057572570287135,92.81914893617021,0.4106368173467809
MTX-ASTE,1.4358797961684941,3.334310723409245e-05,3.962781782690833e-06,0.0523959979190134,0.9010287504350386,72,0.43923947110400274,10.276490812566294,94.68085106382979,0.4712658333113153
MTX-MATW,1.784308789747291,0.0050002959503195185,0.0009454358672316307,0.0651103524709708,0.8422962061937573,46,0.4311208973900001,19.18471665660473,94.14893617021278,0.519212412995981
MTX-ACCO,1.5238030965732747,0.0010319439822580258,0.00016472689089148804,0.0556043647177765,0.88775317560007,66,0.3772509446783423,14.137115081933144,95.47872340425532,0.5858034849938538
MD-HA,3.596042082470386,0.005070634619800437,0.0009634574293398299,0.1312214392685089,0.8890250246165171,55,0.45955007153317023,18.96774686772776,95.74468085106383,1.2262112707114234
CVBF-HII,1.7495093169104368,0.00351092720975878,0.000636112813714595,0.0638405016720335,0.8355506262861411,62,0.426958089411419,18.684311028062837,96.27659574468085,0.7039191506527385
CVBF-PLXS,1.5123472570931746,0.0012288921737713618,0.00019971366323459595,0.0551863351980621,0.8800206519093079,52,0.3201709219476017,16.02704618684847,96.80851063829788,1.0218425086559373
CVBF-SHO,1.5159786682133618,0.009141018436685813,0.001872000624074512,0.0553188472718472,0.8794042366595102,65,0.38132140548610055,17.8334290423974,94.81382978723404,1.004571796675953
CVBF-RUSHA,1.5099333219553772,0.007691569181826145,0.0015359296355264996,0.0550982494538416,0.880429350136064,53,0.3967250224996668,20.402421853758444,97.6063829787234,0.4507272965880322
CVBF-HEES,1.8320212804421807,0.0077294795072180775,0.001541425321330141,0.0668514059838284,0.8179246183000812,44,0.460489413105145,23.101538561174188,96.01063829787235,0.2866567665526334
ONB-HII,1.9290579950951403,0.007986479011028995,0.0015999472626345315,0.0703923259916114,0.798589720212212,60,0.4711301518178632,22.85828132528286,94.9468085106383,0.6771660518388409
ONB-AIT,1.3613845787718961,0.0025205279081593466,0.00044072992664669005,0.0496776288284363,0.9053065444468801,44,0.3769943755786934,16.67415174837755,94.68085106382979,0.7157112691354864
ONB-PLXS,1.755052543145124,0.009222111828954457,0.0018800059712383542,0.064042776870161,0.8367499264445953,42,0.4057494420848589,21.50695743868616,97.3404255319149,0.977931048184026
ONB-BANR,1.008126963723802,0.003444166670462861,0.0006237410034814288,0.0367870753765904,0.9492439955190928,66,0.42160250108911623,18.043113496623867,93.4840425531915,0.8811969524787924
ONB-AVNS,1.9555786923248009,0.003973214501962896,0.0007203992839776267,0.0713600799780969,0.7922856308215782,49,0.46316735442831486,23.205870771970325,94.54787234042553,0.4945708955777061
ONB-FCF,0.8835111205013056,0.006842177342707045,0.001345696359619794,0.0322397786741888,0.9612552291504456,50,0.36828063184689924,14.283956275573543,94.54787234042553,0.7095173276646678
ONB-NPK,2.0993263066312253,0.007574097395565126,0.0014819875883379653,0.0766055049225529,0.7556285721171384,37,0.48749518350758425,25.48739026917311,96.1436170212766,0.591869497975785
MYGN-ATI,5.398073984016313,0.009154767239562255,0.0018711907199997248,0.1969785172741645,0.750294188392631,43,0.4812394984161421,22.66965424585654,95.34574468085107,0.991577285926344
MYGN-CRS,4.850981420872095,0.005881648131467822,0.0011364788664350073,0.1770148261096929,0.8043901041643274,49,0.44139919126118343,19.115153824038355,94.81382978723404,1.35528934113127
MYGN-AVNS,4.633126107580121,0.00984251926606702,0.002031821241238098,0.1690651728223137,0.8234280797696335,64,0.44915720068507725,21.030960585409318,93.61702127659575,1.309492502697288
MYGN-PEB,4.658532307493141,0.004567740957691118,0.0008469550265690381,0.1699922582241173,0.8212752613137281,58,0.4659318436090526,20.04865490991814,93.88297872340425,1.6877203746399825
PLXS-AFG,1.5211909927924123,0.00483916853306601,0.000911967269847486,0.055509047697068,0.8320506664990844,60,0.3664205661581239,20.941331263655382,95.2127659574468,0.5275147565561118
PLXS-ON,1.3239655679141593,0.006501444150706593,0.0012723132743274839,0.0483121897295192,0.8757407149771208,46,0.3339740172950039,18.782252073139084,99.06914893617021,0.313044834207309
PLXS-SF,1.4277889598026283,0.006424570207178494,0.00125825533346103,0.0521007591068787,0.8537758544365427,53,0.344811516864601,20.684350063045255,95.74468085106383,0.5057815787650556
PLXS-MTG,1.645426296568138,0.009049092592597119,0.0018513881767648133,0.0600424583178391,0.7999986316485811,37,0.38018221312604017,24.890979079116747,95.07978723404256,0.395504166829185
PLXS-FCNCA,1.4703907112559613,0.008606515970687468,0.0017503111311176402,0.0536553190961281,0.8441065904677107,50,0.36786073864045427,21.10454932557553,94.14893617021278,0.5358126821592823
PLXS-FLO,1.9108906087799644,0.004837319631093804,0.0009015797604707683,0.0697293886495694,0.717262635087766,44,0.44708345680310274,20.649009793796033,93.35106382978722,0.556887106469695
PLXS-WBS,1.433006911901139,0.008426875937703226,0.0017110895848219145,0.0522911648832011,0.8526126466066041,59,0.37322396574166705,21.519544336498495,95.87765957446808,0.4964895781009539
PLXS-WTFC,1.463144948556646,0.007179904482985229,0.0014239923849707992,0.0533909174600525,0.8457790916237359,45,0.3869431680639426,20.9933996589153,95.74468085106383,0.5261204097631175
PLXS-SPR,1.4864783024642485,0.005681099448181172,0.0010909350367679792,0.0542423636368485,0.8403515800004367,61,0.35727923465398215,18.811885567774222,96.80851063829788,0.3391098639052252
PLXS-BKU,1.6039897416097693,0.008980014507862358,0.0018291293428215514,0.0585304169525638,0.8111111400754026,45,0.35903456598736944,20.418626673203672,94.28191489361703,0.6993753196222597
PLXS-HI,1.5034509086692907,0.009165065674521035,0.0018688680732237483,0.0548617028334669,0.8363271176491396,43,0.3901842439042057,22.103730118466,95.2127659574468,0.5162878470224654
PLXS-AEL,1.4607121444698172,0.0054871462982389076,0.0010526228497828546,0.0533021431781028,0.8463380521353147,55,0.3578087584259271,20.068726582209646,94.81382978723404,0.3439946816521825
PLXS-WERN,1.4862945490461241,0.005813598503495445,0.0011217262691339473,0.0542356583793894,0.840394795868763,66,0.3821710117902737,17.283946251921595,94.41489361702128,0.4937926278212978
PLXS-IBOC,1.411655256099547,0.002414860744581536,0.00042118485232616685,0.0515120318973252,0.8573357508038957,51,0.369126989428266,20.561089520255944,96.67553191489363,0.6150398457268937
PLXS-HLI,1.4266327048643925,0.005549924374917925,0.0010644779314481997,0.0520585667649436,0.8540328234681935,36,0.3503489903537612,18.88506698640044,96.67553191489363,0.3333262987665939
PLXS-RUSHA,1.425569140802671,0.004040890467693373,0.0007465484449991244,0.0520197567611303,0.854268940652465,57,0.3676885017770086,19.856461192501087,96.94148936170212,0.3766368975566344
PLXS-FCF,1.3742883989953318,0.0022703211426195868,0.00039328810973576376,0.0501484959159032,0.8653709349688783,49,0.36855315925951265,18.255423033477143,95.74468085106383,0.5465300470533777
PLXS-HEES,1.3659095130398975,0.0006157209444073371,9.249382563500592e-05,0.049842746024961,0.8671330823731284,43,0.38744313791904245,16.660962293181182,94.0159574468085,0.2617240137857529
KW-EPR,1.6225006953018173,0.008420213637050387,0.0017011692402889313,0.0592058912462447,0.6894352858500243,47,0.44039341617718747,21.54248251307919,96.4095744680851,0.5473930971040617
VRNT-ATO,1.8749262066788273,0.0045741482916571,0.0008508760336365049,0.0684170289780439,0.8839404490275308,66,0.36299455515226614,13.720752413113527,92.68617021276596,1.0643055172524365
VRNT-WTRG,2.3604115395599177,0.0033170481142151703,0.0005936802006474133,0.0861326403817468,0.8083678467446799,54,0.43695571077906625,17.284378959581968,92.95212765957447,1.2279077433305936
VRNT-FR,1.9279416404357341,0.00713607560948345,0.0014102100966065364,0.0703515896315295,0.8768185908070487,50,0.39305886402588625,16.021625576114584,95.61170212765957,1.1795491090183186
VRNT-EGP,1.6565688052780927,0.006155261853633898,0.0011957878155916157,0.0604490542353645,0.9106666258072247,64,0.3569024713951499,14.443484284087562,94.28191489361703,0.7756954761054997
VRNT-IDA,1.997954642548788,0.0034194870860575323,0.0006197639930857146,0.0729064003634642,0.8670148409746294,61,0.3561063144159828,15.88890907375542,94.14893617021278,1.1423985731723325
VRNT-POR,2.2225037547150253,0.002814501185050742,0.0004980727381108182,0.081100313840883,0.8323275998166304,48,0.39129921519196653,16.50529444267962,96.54255319148936,1.3185739149294011
VRNT-HE,1.8063176945849335,0.006094874424605221,0.0011778893570203288,0.0659134688147972,0.8927820860266188,54,0.3332967944326867,12.944352971744985,96.94148936170212,1.1217003284493725
VRNT-PNM,2.202119779335476,0.00947380037345218,0.0019472071589691229,0.080356492015116,0.8356907331790169,74,0.36807969503595406,18.894159694789515,94.14893617021278,0.937747932032858
VRNT-OGS,1.8464354638434273,0.0049723173713964565,0.0009360163672515217,0.0673773870064121,0.8876628133695826,64,0.34060459092999135,13.884345541152312,93.4840425531915,0.9609754383161042
VRNT-WWD,1.565818378717721,0.007160336981269737,0.0014237454942833037,0.057137524138002,0.9205990381733548,48,0.3824723242811934,11.920915200065917,95.07978723404256,0.8327790363190468
VRNT-NJR,2.0671668477557783,0.0075427576850719755,0.0015007489784576334,0.0754319896012768,0.8568633616204465,55,0.37058724772483587,17.10726276866898,93.4840425531915,0.9040781344126412
VRNT-SR,2.120296780129963,0.009896733211837318,0.002032920174756464,0.0773707283686468,0.8487502142530563,45,0.37333437015458004,16.024484370579394,94.9468085106383,1.1696186300931624
VRNT-NWE,2.2687273214969506,0.005986212138532903,0.0011436056643438924,0.0827870357485092,0.824534284554031,52,0.42773986792946905,16.332375739784926,96.27659574468085,1.2080392697515432
VRNT-CWT,1.9338057418047176,0.006905078144530642,0.0013584406124072944,0.0705655737296037,0.8760150196583814,57,0.3695981118875399,16.47103303492623,94.28191489361703,0.8137492254894156
VRNT-NWN,2.7454368577048394,0.009753482203105148,0.002011748613913844,0.1001824137834763,0.7288235673744564,61,0.4132657235625443,20.923855163493222,94.41489361702128,1.3504882658274957
COLB-FANG,2.4774487487841057,0.008357584778696707,0.001659199363751289,0.0904033888018591,0.6244974741532695,52,0.47765573404663253,25.584229967572718,95.07978723404256,0.5738808078123738
COLB-STLD,1.758272296855506,0.004265249226296459,0.000791291802221556,0.0641602673517174,0.8323148045123967,57,0.4830302898818319,20.391891789553277,94.0159574468085,0.4830144338609012
COLB-EWBC,1.4468729045085207,0.0064220510562241,0.00123254640378848,0.0527971421396122,0.8899115294517335,53,0.4597730088461361,27.824634034878862,94.9468085106383,0.5135871043887511
COLB-DXC,1.9751015376680814,0.002971181542783402,0.0005212757271151694,0.0720724787225527,0.7824928128916445,57,0.48876817006704354,23.21096241887834,93.88297872340425,0.3710486946717309
COLB-AA,2.0351588017906597,0.004882066526231185,0.0009063297824525398,0.0742639994155697,0.7670453061949953,67,0.46481583100023927,23.683023700804856,94.54787234042553,0.3240819989469867
COLB-KNX,2.1110629636991436,0.008569702403656338,0.0017170943840332006,0.0770337816215829,0.7463781751248209,57,0.4717674537041422,23.62469613220413,96.01063829787235,0.5526514830599145
COLB-LAZ,1.7367879675793891,0.008268491012504391,0.0016619081403688317,0.0633762930419969,0.8367859259580358,37,0.4303691711418036,24.838238490715394,95.47872340425532,0.5617002062395522
COLB-LEA,1.7892530555310224,0.00811228835047253,0.0016107750580713304,0.0652907712918268,0.8257269402673871,61,0.45620208564005504,20.55904192365562,94.0159574468085,0.5462332288821429
COLB-AL,1.6154708597146945,0.007624984464449769,0.0015176084906786292,0.058949368902399,0.8605982610119779,72,0.4351120058146192,21.300276887658242,93.4840425531915,0.6403718670369336
COLB-CMC,1.9618347386993495,0.0007768643714675946,0.00012024672387105885,0.0715883663525531,0.7858027456132861,75,0.4785612146794936,18.111789623563606,95.34574468085107,0.6222172956966033
COLB-AIT,1.7768480571747105,0.00916007241482661,0.0018565849371471503,0.0648381064728098,0.8283848978099395,54,0.4738779197687578,24.57047305018353,92.5531914893617,0.6481487398763077
COLB-HRI,2.074976150341335,0.004489827088335653,0.0008353916489565088,0.0757169550998608,0.7563687050638741,60,0.4821816857740031,23.140295264783482,93.4840425531915,0.3523615096569026
COLB-PCH,1.926905132361453,0.009515002104709494,0.0019552737405673514,0.0703137669147199,0.7943460747457128,52,0.43985540332643086,20.324006536635984,94.41489361702128,0.7237375833649775
COLB-ESGR,1.8866222345650023,0.005982223525603323,0.0011565066722166683,0.0688438230971756,0.8038987892727457,55,0.4815235261387249,22.180449879309347,96.27659574468085,0.9359550454649828
COLB-AAWW,2.107499237960907,0.007529022800006011,0.0014705143634501092,0.0769037394224637,0.7473784317502381,37,0.4805357790265754,25.25816953987695,96.01063829787235,0.4728503313499963
COLB-CENTA,1.8011428392514048,0.004250663809215183,0.0007865862867817722,0.0657246356617642,0.8231538822926227,65,0.4271036406691328,17.055120242451245,95.47872340425532,0.554390507262928
COLB-ECPG,2.044074218761631,0.004102800416805567,0.0007434409747252007,0.0745893276013305,0.7646855874216806,36,0.47820768259610796,23.029840776475293,94.14893617021278,0.3467648186192966
COLB-WLK,1.9316239026585962,0.008364435424138148,0.0016707920803348817,0.0704859572884052,0.7932062315485993,50,0.4883148068416184,24.277390218346564,94.41489361702128,0.323917030504827
COLB-PRIM,1.8989151666288653,0.004105907845217083,0.0007579993136018066,0.0692923985591018,0.8010170591755424,39,0.4467058550206466,20.727621482438742,95.47872340425532,0.7010843849354855
COLB-AERI,1.9576059127028689,0.006695138776358886,0.0013150247167932098,0.0714340543003168,0.7868501962420097,49,0.38790644339198815,23.317984048272336,92.5531914893617,0.2900293005280629
COLB-PLCE,1.9862106440361469,0.002449661789095429,0.00042636399129666733,0.0724778557713115,0.7796931353551588,47,0.4823300778482288,19.127135536769796,94.28191489361703,0.479319511832712
COLB-CENT,1.7701300632575208,0.0034145350972837143,0.0006159438944354626,0.0645929633931145,0.8298130821909666,67,0.4205098726854327,16.005556608984147,95.47872340425532,0.5728258633442749
COLB-KRO,1.6196151065058968,0.00913914361788234,0.0018640305608869587,0.0591005946156008,0.8598237653552943,78,0.4496994480991953,20.10521737660418,94.54787234042553,0.2223070151782717
NHI-RCII,1.1439866701499832,0.0039940599461256564,0.0007370304371076399,0.0417446664745214,0.8156484211613324,72,0.3638928575628121,15.32332750447915,95.2127659574468,0.1990683963622741
FBC-BLDR,1.5978845102745445,0.0073251643221090654,0.0014557102652274962,0.0583076338970538,0.8569885098920074,65,0.39728415761009,17.938290830992692,94.0159574468085,0.4554973773740333
FBC-FSLR,1.8444676989893583,0.0016461973717527753,0.0002744134994149881,0.0673055822470764,0.8038283348909107,40,0.4566824662083314,17.955181207127954,94.68085106382979,0.3417361367695432
FBC-TOL,1.5498321222133875,0.006754454208088233,0.001329895831819553,0.0565541773531464,0.8661188643566297,75,0.3659352302060065,16.43402335755186,96.67553191489363,0.6180998285539678
FBC-FAF,1.4793404331219555,0.0061460827235846486,0.0011936523884714596,0.0539818990852872,0.8788469876292425,62,0.3848140609614143,17.63329573755487,95.2127659574468,0.5988983772094618
FBC-SEIC,1.4607412265241988,0.007098073006945275,0.0014050943726847953,0.0533032043973392,0.882076988056046,59,0.3848398626384719,18.879335352745514,94.9468085106383,0.6434278846038624
FBC-MTH,1.677154403852647,0.003533642311234112,0.0006394659786456678,0.0612002333960102,0.8410863068836495,60,0.37269726479696486,15.529036556363513,94.14893617021278,0.7032819313164294
FBC-WERN,1.4671770814491598,0.005826150246763936,0.0011251630352789252,0.0535380520789872,0.8809652771858135,68,0.359866967590952,16.37099316555224,96.1436170212766,0.5852608698271478
FBC-TNL,1.4357067472053844,0.007826220959616126,0.0015694607712042872,0.0523896832726655,0.8863418848767087,48,0.35447859339143883,17.326063392151354,97.6063829787234,0.5579378291753616
FBC-PRGS,1.620906429921215,0.009903797895965225,0.0020490391543666205,0.059147715676265,0.8524796924452963,60,0.363470535736357,18.10904474077439,96.54255319148936,0.5415056725525188
FULT-NCLH,1.7568359455773168,0.0074388137085368445,0.003235889253632459,0.0641078541491751,0.7338132266225722,70,0.44638339325084875,20.789173102971006,92.15425531914893,0.5134219332444604
FULT-OLN,1.785515830620015,0.0037818085964112097,0.0006912385449346768,0.0651543980179756,0.7233882314565521,47,0.4766033136530676,21.510126011226617,94.68085106382979,0.352208263533365
FULT-MGLN,2.056901772105104,0.00996242836695222,0.0020544945487142186,0.0750574116708216,0.6061061190749385,37,0.4916055455854773,26.14039210745786,94.9468085106383,0.2995016904642442
FULT-ECPG,1.6952081500600147,0.009656647214308626,0.001987852566836361,0.0618590239516235,0.7551774618907978,61,0.4470512014327607,21.476090301885684,95.07978723404256,0.2791895983860835
FULT-GEO,1.868990146198081,0.003544596241003171,0.0006360400666034449,0.068200419054688,0.6911407303966625,51,0.4568251214033208,19.052998009635452,94.28191489361703,0.3407391610591569
