Pair,Distance,CADF p-value,ADF p-value,Spread SD,Pearson r,Num zero-crossings,Hurst Exponent,Half-life of mean reversion,% days within historical 2-SD band,Hedge ratio
LECO-DECK,1.4891382226954046,0.006771173270295185,0.0013333093927699162,0.0542312154559604,0.8590714041618182,70,0.40403732721573016,19.28072770767861,94.83443708609272,0.3989440009303358
LECO-UNFI,1.6496193444917844,0.004961930101464995,0.0009317810360261363,0.0600755932041863,0.8237058669026025,45,0.42087581992028406,21.620283733775572,95.76158940397352,0.4976477973934234
LECO-ECPG,1.4163243297420312,0.0022965671845076308,0.0003975224282932754,0.0515794898761857,0.8734980066087514,63,0.3642917291555747,16.80806904341807,93.90728476821192,0.5922977989543778
ITT-PBI,1.3961399587227055,0.000862468917198451,0.00013567618324314033,0.0508444184389549,0.9579714316035696,59,0.32395690893571943,12.618236375362123,96.29139072847683,0.7179674380433329
OHI-RHI,1.867676031805647,0.005938852716210402,0.0069926693984433035,0.0680167493783436,0.8937288007186542,41,0.43001003710647473,25.158223356535256,94.30463576158941,0.6663449672093869
OHI-KNX,1.779206094303915,0.00901580895717648,0.0018341050485735214,0.0647948642847305,0.9040826912634825,41,0.42075810174036976,22.679602808332316,93.90728476821192,0.5277894278275093
OHI-ASH,1.984548972419305,0.0015149711932110582,0.00024103034232197897,0.0722730108366779,0.8790768732834026,41,0.4452419995701522,25.304146307834944,96.55629139072848,0.8510898489471463
OHI-CMP,2.348972713192081,0.008694971482845955,0.0017737688454533172,0.0855445407067146,0.8256292510054039,59,0.36645748165365133,18.30921996150833,96.42384105960264,1.419223525693245
OHI-THS,1.7640423098245235,0.0017985227491543957,0.0003040011451460136,0.0642426318252472,0.9057954261708397,89,0.3439960169221438,14.072785523479677,93.90728476821192,1.1136409611937816
OHI-SMCI,2.0487396921330068,0.005344694028465148,0.0010022748509061973,0.0746106989693254,0.8705396042857165,49,0.44733793100887903,27.38849890865006,94.17218543046357,0.3078829573993918
RGA-MIDD,1.128173957368956,0.007527783685191585,0.001503316502776076,0.0410856722508518,0.9690859104708256,69,0.41197123751245546,16.445682971262066,94.30463576158941,0.5757680945619774
RGA-UAA,1.166891187853038,0.009165993943524728,0.0018735528474910065,0.0424956706218827,0.9668907404115916,50,0.4291055716305092,19.286873389691145,98.1456953642384,0.3814237113902123
RGA-SPR,0.9121804355561878,0.0008112269768482556,0.00012667578811318957,0.0332196521326402,0.979900412490461,78,0.3810075687619636,13.183145036899175,93.11258278145695,0.4567146769879258
RGA-SXT,0.8768935310119105,0.0014726115442058416,0.0002438239492544438,0.031934578864122,0.9814398352490916,76,0.3757687945329731,13.534970582617639,93.90728476821192,0.8024109243205346
RGA-ASB,1.296487617210484,0.006947649974809769,0.0013726518167723025,0.0472152942106759,0.958962624260788,82,0.3783298671484551,16.416194915796304,95.62913907284768,1.4010028160967574
RGA-GIII,0.9546999662275555,0.00019219190494235017,2.6641980398378906e-05,0.0347681221092899,0.9779613494943475,71,0.34282496391669365,10.947999574521802,93.90728476821192,0.412308036719845
RGA-NHC,1.4462684060654254,0.0025948916440406145,0.00044891798662003216,0.0526699888170996,0.9486630537361478,60,0.4222843301939,14.75686500879435,96.42384105960264,1.0955095629254985
RGA-STFC,1.7403556403114246,0.0020088484952392096,0.0003442313633732628,0.0633800141996826,0.9247384294278941,93,0.3477612683239318,11.400749967592098,93.90728476821192,1.1091106901036851
OSK-CBT,2.1888110726318675,0.004510456496141809,0.0008412767235608009,0.0797117977788759,0.8106379782008866,50,0.4585305919116505,19.670251370260726,95.49668874172185,0.672618982297033
OSK-NPO,1.871633702510381,0.0036741922337332244,0.0006717556040470224,0.0681608792444776,0.8656227203250952,45,0.3734145511319705,15.617355097246998,98.01324503311258,0.7170809535739309
OSK-HY,1.914745769360899,0.003890715402990982,0.0007156842781402597,0.0697309281160258,0.858848254673011,45,0.364188980236053,16.171226424470433,95.62913907284768,0.6152354238328723
OSK-GRC,2.229347266220241,0.006718964819127702,0.0013195090697597782,0.0811880388790986,0.8026934409978654,60,0.37613932138784506,18.021396189602306,94.43708609271523,0.8589912668473214
EHC-WSM,1.9372231699705995,0.009112498452442722,0.0018665365121651998,0.0705495067655942,0.9308904914319055,47,0.3744040196097079,18.133995077766247,94.96688741721854,0.9547571609116984
EHC-ABG,1.6716144122737495,0.006884160724050617,0.0013569748637345534,0.0608766063282019,0.9490209370484561,62,0.38013162205619533,17.43152628145852,95.36423841059603,0.6463766243748483
EHC-FHI,1.9154552500913884,0.005623825105405656,0.001081525016111161,0.0697567658802915,0.9324908381738961,58,0.3650636735399453,16.08518058411877,95.49668874172185,1.3315736197099448
EHC-MCY,1.6747453747800674,0.000400733972976393,5.873432731501871e-05,0.0609906292574887,0.9488246345767565,60,0.345076248324351,13.229442887123955,95.09933774834437,1.2002615587045495
EHC-CAL,2.0064974384546583,0.002127210483245946,0.0003652927086568982,0.0730723268251807,0.9256580071943732,48,0.3723899012914068,15.714402816996913,98.1456953642384,0.8372853151225592
TTEK-KRA,1.374126702598526,0.0059852353537162145,0.0011621389396253273,0.0500427429345838,0.6442702607862187,59,0.34197679205784454,15.71196513670157,95.49668874172185,0.3436892017617823
RNR-DXC,1.016193562694881,0.007378338997403315,0.0014686616548800875,0.0370075868066268,0.9141250960422608,63,0.36421927886095834,16.799948440286823,95.89403973509934,0.5338149009344919
RNR-TAP,0.9128070879853585,0.009271667271229269,0.001902067866521561,0.033242473468084,0.9313270199726242,43,0.39363603577926853,17.913310826809308,94.96688741721854,0.3688880097661469
RNR-SFNC,0.891695759662784,0.003947279586734932,0.0007270831493830409,0.0324736442369393,0.9345769017070716,69,0.3965982006841974,17.808025392191862,93.50993377483444,0.3400874216752365
KNX-CIM,2.2614141401515373,0.005393122538937467,0.0010318508699230578,0.0823558455492004,0.948391734032044,65,0.3815834987075024,14.164261064916639,95.76158940397352,1.990446251430816
KNX-CWT,3.2261648515443757,0.0045577534583751056,0.0008581883554900458,0.1174899942087758,0.8918248453879887,73,0.33155156479412146,17.585146410784983,94.43708609271523,2.3271118631687813
KNX-SMCI,1.7915482595866716,0.003101884709684397,0.0005560486135767827,0.0652443394338075,0.9679312194254108,46,0.34381931070558913,14.800835657537027,98.1456953642384,0.586393411012081
VNO-CIM,1.265432676982152,0.0023749349678830506,0.0004126720739689054,0.0460843399924393,0.9500714258626722,50,0.3724946626936587,15.955731207812477,95.76158940397352,1.133902791039274
JAZZ-CW,2.2398031074312494,0.009927761553389553,0.0020578145106451068,0.0815688181572379,0.9783803233634163,66,0.3358217715001933,16.848861664355507,95.09933774834437,1.433027146722846
JAZZ-KW,2.6467164982049733,0.0017103820219479082,0.0002876475567517504,0.0963877298140902,0.9696779245673319,71,0.3530514895105612,14.165523802498324,96.95364238410596,1.9153192329410136
JAZZ-KAMN,5.435729934162506,0.00534598535002199,0.0010193560845103064,0.1979576084524946,0.8649187336578594,58,0.39057663164114415,18.506869433440727,96.55629139072848,4.506289927424913
BC-EWBC,1.5458336377497353,0.007327612221042317,0.0014573129320845867,0.0562959406925548,0.9418082336558008,51,0.4445982719687102,18.009473653739846,94.70198675496688,0.8135981567829769
BC-UTHR,1.7138968102485572,0.007992511880263734,0.0016075754840493195,0.0624164404413952,0.9279531088791753,52,0.3401364086511499,17.0142226106088,96.68874172185431,0.4179559047094876
BC-SMG,1.518322016387716,0.003045094089852651,0.0005446905581480992,0.0552940265365096,0.9439221596498816,54,0.36390698058650045,14.815345691111798,94.03973509933775,1.0083375445770626
BC-MIDD,1.5828444685347849,0.007210115310627609,0.0014308928036256875,0.0576437956518313,0.938896769764204,45,0.3597411767046528,16.72640406765695,96.15894039735099,0.561004658211121
BC-UBSI,1.6291033515037987,0.009482031703420084,0.0019480045107938856,0.0593284448071689,0.9351476776843416,46,0.38637643424340756,17.811644346921554,97.21854304635762,0.8713383722931893
BC-SAFT,1.9319237319647986,0.00630158335385472,0.0012292543642083448,0.0703565126164225,0.9074740197809332,55,0.3569624716374022,17.93765410816739,95.36423841059603,1.4483361933524996
BC-SCS,2.099297126632048,0.007858997324906277,0.0015918181855724813,0.0764518921382546,0.8897210848433584,39,0.3855311311342938,18.944201429132995,95.49668874172185,1.10567087162568
BC-NHC,1.8439438410818407,0.00658269761447585,0.0012898775091298583,0.0671524739680629,0.9160883580366415,50,0.40129461657179427,18.051686987543928,94.43708609271523,1.0639099154813303
ORI-NWBI,1.44878205720635,0.005175334804588056,0.0009861964102523752,0.052761530592421,0.9247668783650603,69,0.3739910440775654,16.477506492176115,95.89403973509934,1.6277471595771886
TOL-MOH,1.5759031915372144,0.004487365188318928,0.0008404998772600762,0.0573910092531897,0.5032718282908144,61,0.3717181232715405,15.136931678482783,96.82119205298014,0.1098022194210515
TOL-NVAX,1.5199027688018185,0.0025213133634549214,0.00044225955347580823,0.0553515941440327,0.5526386511108545,69,0.3709924434512182,13.967869037327489,95.62913907284768,0.06541054551444
TOL-SBNY,1.6137936593610562,0.006983799014686423,0.0013821006430325144,0.0587708987039906,0.46577164806271104,49,0.3692535923869152,15.977110812203659,96.82119205298014,0.1396290926403747
TOL-WSM,1.641925782905397,0.007067629776082176,0.0013993844304891947,0.0597954102166999,0.4352060652782094,61,0.3755475053220881,16.509698789214553,95.89403973509934,0.1535001198704164
TOL-JLL,1.5060250949902136,0.006816755114686196,0.0013487775718215305,0.0548461990725514,0.5639465165404832,63,0.3611825540159182,14.591967649419308,95.09933774834437,0.1550736564036812
TOL-BLDR,1.4718828713585872,0.007795451726525705,0.0015697694481045246,0.0536028126241391,0.5904286719945705,60,0.34220708546165407,14.381687656778569,96.02649006622516,0.124145800968263
TOL-CSL,1.5469663868079258,0.009046742834603286,0.0018545998481406824,0.0563371929801504,0.5295784033473234,55,0.3669354159963433,15.194709931401581,95.36423841059603,0.2252535741970014
TOL-EWBC,1.6385113066863266,0.008441511902083467,0.0017120585305373827,0.0596710623269718,0.4390582781650173,53,0.3704317755956246,16.595489678056868,96.68874172185431,0.1504153673251871
TOL-SCI,1.617589448428942,0.007246613020999842,0.00144051864128939,0.0589091331886265,0.46179568523214026,59,0.37133450387604494,16.194252458989578,96.55629139072848,0.1417497367112334
TOL-NWL,1.6253978662228934,0.009854017019296665,0.0020413200195531526,0.0591934989924856,0.45347699344306697,53,0.3732217869091984,16.767083516360675,97.08609271523179,0.1433199192869565
TOL-UTHR,1.6337300916219417,0.006723846298553626,0.0013237468407332113,0.0594969407442025,0.44438307606723026,59,0.37611182910702345,16.03078917544805,95.49668874172185,0.0793751411325773
TOL-ON,1.3941480810102962,0.00167759015361881,0.0002823033497264524,0.0507718785311497,0.6446654035044044,69,0.32845983432753617,12.062988711139473,95.2317880794702,0.2556962213118137
TOL-SEE,1.6237503682003431,0.006532971589446078,0.001281473366636488,0.0591335006532699,0.45524815883911696,53,0.3732206848985605,16.025153430368736,95.76158940397352,0.10303241728477
TOL-HII,1.6452843135684923,0.007876768235760554,0.0015828639692414513,0.0599177206894485,0.4313754848840661,47,0.3790263228850144,16.43081710192993,96.42384105960264,0.0847402675626558
TOL-RGA,1.6186728701308954,0.006880464009982164,0.0013583787684431057,0.0589485890798614,0.46065281648269607,53,0.38013239422858464,16.21025700183267,95.89403973509934,0.1837213394113059
TOL-NLSN,1.6276315793058418,0.008425791205591017,0.0017083715160058437,0.0592748460250323,0.4510616131715612,49,0.37705221765501085,16.62246030993064,97.08609271523179,0.2039134822630288
TOL-JAZZ,1.669563283599514,0.007717082650691265,0.0015458946270258695,0.0608019086276359,0.4023507959680243,47,0.38094489466700454,16.585736141793724,96.82119205298014,0.0677525883007175
TOL-FAF,1.520536958685994,0.0039028255905505117,0.000719112729889018,0.0553746899773977,0.5521138582088924,78,0.3629593956245151,14.703217438528661,96.82119205298014,0.1751552409117787
TOL-ALK,1.601806017534117,0.007345447527397702,0.0014633731886355284,0.0583343345376711,0.4780517573508321,55,0.36485735902251343,16.03310081829851,96.82119205298014,0.0850757885737316
TOL-STWD,1.5683901425285576,0.004944890982556107,0.0009368545970038668,0.0571174001460497,0.510279772777468,67,0.381852004408344,15.544673124454178,96.15894039735099,0.308238011552171
TOL-SF,1.5775112465275378,0.009346371085552604,0.0019205823175180558,0.0574495711618938,0.5017547722245865,55,0.3622500693273197,15.633114536844236,96.15894039735099,0.2222004221735243
TOL-SYNA,1.6280417793239643,0.006358845202554132,0.0012429456782160617,0.0592897846285976,0.45061628279732535,65,0.3827397966930823,15.978134259960795,96.02649006622516,0.0935697728483038
TOL-AYI,1.5885738197358983,0.0069589635752920894,0.0013770886926432163,0.0578524463161383,0.4911483453318219,53,0.37002465392351036,15.746035955435982,96.29139072847683,0.0920882647917202
TOL-AAL,1.6411534296489947,0.007384209604697266,0.0014710774379915021,0.0597672827700884,0.4360811160633113,59,0.36695200650461,16.367080140947202,96.82119205298014,0.0660189876191986
TOL-FFIV,1.6316954658018672,0.005493766590232363,0.0010534846569229628,0.0594228440421374,0.44662509817569457,64,0.36397923225706597,16.008486717788745,95.89403973509934,0.1685434471544842
TOL-VAC,1.5928734572171266,0.004395484056562668,0.0008206114209141485,0.0580090298777402,0.48694326519220643,60,0.3705844979134729,15.372284707532275,95.36423841059603,0.1366288801687551
TOL-ACHC,1.6229946829441082,0.005785128355295127,0.0011174058001681441,0.0591059802194222,0.456057668859247,59,0.3750975338642869,15.797878955041009,96.15894039735099,0.0947284786759885
TOL-FL,1.610782084378909,0.006077449413784016,0.0011813319867237087,0.0586612236118941,0.46889561530864676,60,0.37713877351636493,15.731077329242932,96.15894039735099,0.1134005496465606
TOL-HELE,1.5419159435153962,0.006895658000489315,0.001367176538872296,0.0561532666836045,0.5339886535301861,53,0.3619724366530848,14.958775750915656,97.21854304635762,0.103989868885375
TOL-UHAL,1.6250151069271714,0.007589400590631986,0.001518200343919235,0.0591795597210883,0.45388926075938146,51,0.3740104826486065,16.179206072607602,96.29139072847683,0.09575451410717
TOL-GPK,1.6317839962493244,0.006669172038882064,0.0013113591471766845,0.0594260681308737,0.44652783578189814,63,0.3739390199699691,16.12131654121371,96.42384105960264,0.1192871361958614
TOL-ASH,1.6141977219260695,0.007411860229864304,0.0014768690486109018,0.0587856137946968,0.4653504643363704,60,0.37137958653968417,16.492469814501455,95.36423841059603,0.1973536781317362
TOL-PRGO,1.585780735916898,0.005236591114580722,0.000999079194529264,0.0577507282028925,0.49385478923315645,59,0.37750837273984644,14.95235532589295,96.15894039735099,0.2039369643319317
TOL-NYCB,1.6178301812140174,0.008057389140064146,0.001623865282626956,0.0589179001595738,0.4615420541295066,55,0.3744024034506395,16.50956278134098,96.29139072847683,0.2216146152560414
TOL-OZK,1.630168859452246,0.00816604583628246,0.0016494854601685977,0.059367248317979,0.4482981308257522,59,0.3689432118440742,16.307862040387718,96.95364238410596,0.0994388246478363
TOL-PACW,1.670408331889329,0.009766447233900404,0.002019374559000645,0.060832683471218,0.40129481286928154,57,0.3768908383036878,17.102802694778813,96.82119205298014,0.1351545425404294
TOL-CF,1.5151362016242766,0.005311951334255623,0.0010148592488975225,0.0551780060058392,0.5565602016682363,80,0.3767100476158128,13.682960564527345,96.42384105960264,0.2083607780951164
TOL-CRUS,1.543508162259731,0.004039075553546559,0.0007472910963156434,0.0562112518702455,0.5326037601148546,62,0.3518066018721003,13.449990766679838,94.70198675496688,0.1600942938419398
TOL-JBLU,1.5825740330295084,0.005421957806533612,0.0010392870343063007,0.0576339469716147,0.49693802630340955,68,0.35994534340635703,15.364739007511165,96.95364238410596,0.0670062507858855
TOL-JNPR,1.4854994190944673,0.0017971054365933333,0.0003041140156208808,0.0540986980448318,0.5800845076264374,88,0.32763648922945837,13.277121908465991,95.76158940397352,0.2477500077574186
TOL-UBSI,1.6323224945883794,0.007879147172359923,0.0015832871991443074,0.0594456790837073,0.44593565341810937,56,0.3717130459508931,16.401084543590144,96.82119205298014,0.1647788252682755
TOL-WBS,1.5672104549592463,0.006139527039526699,0.001195407566974281,0.0570744384587013,0.5113684110902347,55,0.36679445120541926,15.679697162165583,96.42384105960264,0.1828525031337311
TOL-HE,1.6596386472451676,0.008922009337642967,0.001822181505360335,0.0604404746893676,0.4145127253852493,64,0.3744359446977745,16.813147591750845,96.82119205298014,0.2181056578289477
TOL-CRI,1.6665829389554367,0.008282529446290208,0.00167508706142938,0.0606933708773702,0.4060489300082514,53,0.37215758703746293,16.63022928453238,96.68874172185431,0.1611923251626321
TOL-KMPR,1.6141133284598261,0.008698669022185778,0.0017711418486734546,0.0587825403659303,0.46543847397224913,57,0.3679367852478893,16.75732813807211,97.48344370860927,0.3644460784884438
TOL-SPR,1.6462295920624195,0.007696971266874223,0.001541892669699068,0.0599521457017736,0.4302897741578676,59,0.37097303004045207,16.3730733547115,95.76158940397352,0.0799852534244565
TOL-WEN,1.6659793161298673,0.008972416460026583,0.0018346212343522924,0.0606713882306228,0.4067930364211398,51,0.37528986005924225,16.756880117971043,96.02649006622516,0.1153107463926508
TOL-SEM,1.609407243886349,0.004794946642097704,0.0009045838964364401,0.0586111548742623,0.4703129385931503,54,0.3675498744106559,15.531695586476882,96.82119205298014,0.1231479588137629
TOL-SXT,1.6079691979990793,0.0071924869776312786,0.0014283489802719507,0.0585587843319181,0.47178957543329897,57,0.36849996422973996,16.211132703848754,96.95364238410596,0.1538393244042284
TOL-NSIT,1.5689641166415216,0.006610233736342991,0.00129977030988192,0.0571383030503684,0.5097489608164816,67,0.3601663591688917,15.143572471737928,97.48344370860927,0.223777451014915
TOL-ABG,1.6833823112613393,0.009606485953722687,0.001981452193787526,0.061305167932312,0.3846486129408343,59,0.3760309305760888,17.147301115332453,96.29139072847683,0.0900935019952962
TOL-AGO,1.6027992451126667,0.007023444586477921,0.0013909027747251745,0.0583705057526652,0.4770497497377008,45,0.3708697736690652,16.383330395578458,96.55629139072848,0.2259755351740464
TOL-TGTX,1.6882104267493496,0.008761319197985208,0.0017849215976486119,0.0614809975277693,0.3782327810380112,68,0.37377250579629195,16.836973906868586,96.82119205298014,0.0466998023685064
TOL-AWR,1.6423460907447005,0.009688827214526902,0.002002282153685689,0.0598107169254014,0.4347289569294223,57,0.37240757059897445,16.734555548492114,97.21854304635762,0.1569680747246615
TOL-VG,1.5437507951144545,0.005412660289009617,0.0010412646460913144,0.056220088037648,0.532392278842333,57,0.3476485903149661,14.450127413365461,97.08609271523179,0.1338323481947079
TOL-MAC,1.629137952906774,0.009582934100907487,0.0019771457273737103,0.0593297049159427,0.4494235131391653,66,0.3704593184011053,16.72372855237918,97.08609271523179,0.1755179689226227
TOL-ABM,1.5895055905947457,0.005700235807473753,0.0010989541311511057,0.0578863794094077,0.49024108957992063,49,0.3697625154498627,15.833272145444251,96.29139072847683,0.2458871966011346
TOL-WTM,1.6745723439245612,0.009663163818219783,0.0019958112491857893,0.0609843278453952,0.3960423763951236,64,0.37841140062880035,16.82669520470129,97.48344370860927,0.2759148729851599
TOL-PRG,1.5418515744935932,0.0022902720177747863,0.00039710987303376316,0.0561509225020929,0.5340445354130361,67,0.3396560384998434,14.312657022877142,94.83443708609272,0.2761055343741858
TOL-ISBC,1.6208935660183608,0.007285845396469699,0.0014494942643921852,0.0590294620541091,0.4582989571872227,47,0.3747891625009739,16.143481275142857,96.55629139072848,0.1660806355061237
TOL-JWN,1.6581574996787551,0.007380537689787594,0.0014692335201012072,0.0603865344764498,0.4162911961485379,60,0.38173424869779765,16.7125506145809,96.42384105960264,0.2053796838748569
TOL-WD,1.6281366186706594,0.007877354866382944,0.0015832145866973095,0.0592932384738928,0.45051324258022263,70,0.34665788878643006,16.147740941585024,96.82119205298014,0.1289681608288964
TOL-SFNC,1.6428771089297065,0.008652123354220408,0.0017606865198510117,0.0598300554670917,0.43412525216149345,56,0.3772441871617077,16.49837035752556,97.08609271523179,0.1149433383483025
TOL-UFS,1.4849230415171149,0.006493936615070914,0.001272340359590615,0.0540777076115026,0.5805280501592767,50,0.36100275988382213,14.231114234243893,97.08609271523179,0.3125966741458735
TOL-PDCO,1.6552377185263267,0.009468545303400678,0.001949602489963061,0.0602802023184618,0.4197704209961798,55,0.3580642342916576,16.99613825644767,96.82119205298014,0.247957065600763
TOL-MD,1.5380397747085934,0.003619109264446278,0.0006610648282212606,0.0560121049415301,0.537339248859829,61,0.35396954676891335,14.663114655067222,96.29139072847683,0.1778867460045659
TOL-VRNT,1.6325890471757643,0.005586873154428415,0.0010737434659614,0.0594553863563946,0.4456421640946526,59,0.3772137241494429,15.984975735533675,95.76158940397352,0.1398085357571377
TOL-AX,1.6688354797935763,0.006569136207880206,0.0012889942648998147,0.0607754035763197,0.4032576257519647,47,0.3727593509018759,16.21238584243927,96.02649006622516,0.0761870197218136
TOL-EAT,1.6621658556453704,0.007918527405313467,0.0015916056829741044,0.0605325101909515,0.41145676047809343,41,0.3866940047707127,16.693000481452884,96.02649006622516,0.1525467207629318
TOL-HXL,1.606528944507015,0.008671750409009372,0.001764853820021213,0.0585063333933491,0.473262544395155,53,0.3737743755091849,16.725278164861187,95.89403973509934,0.1863756384932067
TOL-ODP,1.5705126647391234,0.003526651043180486,0.0006417067304611218,0.0571946978458582,0.5083131244431424,57,0.36114990828597393,14.918956062270667,95.62913907284768,0.1202974151243183
TOL-XPER,1.6542248287993262,0.007183922816714952,0.001425849817105783,0.0602433150502546,0.42096924474955716,80,0.372902592420594,16.336689035877956,96.29139072847683,0.0883263875190265
TOL-FRME,1.6247565392171084,0.008524884595382058,0.0017313947565022628,0.0591701432404819,0.4541674955160587,47,0.37507349512687216,16.50946191662605,96.95364238410596,0.1693697400888987
TOL-ESE,1.6131388265089988,0.005867380269165985,0.001134235108316585,0.0587470510980758,0.46645319678088715,48,0.36436034770067155,16.242387561806368,97.08609271523179,0.4471210221533397
TOL-FFBC,1.575588483290738,0.006328493076073443,0.0012366904624765422,0.0573795482548348,0.5035680119780179,53,0.3604201704758639,15.7638651365002,96.55629139072848,0.2993017501912329
TOL-VGR,1.6551389065669733,0.00858502513149402,0.0017450522290771886,0.0602766037991466,0.4198875546633883,50,0.37408834295608256,16.53792618006071,97.21854304635762,0.1027967849240822
TOL-HCSG,1.6158975033629588,0.008295727670053795,0.001678947865407908,0.0588475161835597,0.46357330826051196,43,0.3630934507761666,16.349219496594852,97.21854304635762,0.1973237993316523
TOL-INT,1.4909486302036747,0.006547569054515086,0.0012837915757307728,0.0542971466087224,0.5758656967774063,68,0.3613391385376748,13.092451786892529,95.62913907284768,0.3329978762768995
TOL-NTCT,1.6477452436290816,0.006741879965084228,0.0013266799602412924,0.0600073424762671,0.42854190534166087,58,0.38435890906700737,16.412707575938377,96.55629139072848,0.1319490227377918
TOL-CNMD,1.467168473817841,0.0010073265126467122,0.00016084877119319215,0.0534311243920592,0.5939462312227742,55,0.3702223223173675,12.752931744050366,95.89403973509934,0.1915936767321027
TOL-EGBN,1.6503716991951476,0.009282031696362164,0.0019072093188825761,0.0601029923464524,0.42549219821137024,43,0.36798670496860963,16.629119645981035,97.6158940397351,0.1063823735355198
TOL-AAT,1.6210822462589816,0.008762641860179625,0.001785753215274026,0.0590363333831942,0.4580982561245368,41,0.3712033762407605,16.74388184342868,96.68874172185431,0.21477417603041
TOL-CENTA,1.644747659120365,0.005795343374859139,0.0011191807198720517,0.0598981768871618,0.4319903745877908,60,0.3623650461592338,15.818187550494223,97.74834437086093,0.1145025841761855
TOL-CBRL,1.689141469910858,0.00968632538820224,0.0020005593109210813,0.0615149041198646,0.37698086980359347,41,0.37035967151532934,17.07951234938386,96.42384105960264,0.0986048309745533
TOL-DLX,1.6350780476727813,0.008177614651219588,0.0016508826686453056,0.0595460304082137,0.44288992022043777,55,0.38328885214178315,16.73275390410539,96.68874172185431,0.1364495289111216
TOL-SMCI,1.6770026173923847,0.008151359487675825,0.001644631072066062,0.0610728331849545,0.39293828166574163,60,0.37308780063881225,16.712504060510465,96.95364238410596,0.0608748599295155
TOL-KRA,1.6458696233761654,0.004209242513097657,0.0007813695090031074,0.0599390364154198,0.4307036166309676,47,0.3437237561114129,15.959016318179577,96.29139072847683,0.2332102367429684
TOL-GIII,1.5977743714487085,0.007750939176477769,0.0015554719215374357,0.0581875106470693,0.48209134189982794,63,0.37366637374507383,15.15825353167467,95.76158940397352,0.0810616263866095
TOL-CHCO,1.645443671468656,0.009818522836552742,0.002031888888630715,0.0599235241618774,0.4311926877452314,49,0.3823431108309494,17.083218333371285,96.82119205298014,0.2768007915327173
TOL-DK,1.576426579466694,0.004113598239390218,0.0007617663065973369,0.0574100699173631,0.5027787308148379,53,0.39539818922226433,15.384814384093959,95.36423841059603,0.2186097517459437
TOL-DY,1.6084316176171758,0.007754702856164537,0.001555710965453992,0.0585756246611487,0.47131539500928166,70,0.34943295005439323,16.098337393991457,97.08609271523179,0.0725179495926395
TOL-HA,1.6576066729313694,0.009307258466307602,0.0019125834313375527,0.0603664745494658,0.4169502562612837,52,0.3619220127391265,16.662665830670186,97.74834437086093,0.0490253558395819
TOL-BJRI,1.672234827565629,0.00795680415746529,0.0016000912209742802,0.0608992005205028,0.3990010139025142,50,0.37519510559693486,16.665688778421348,96.29139072847683,0.1370016627855941
TOL-RAD,1.6761752374563281,0.0077918727439274076,0.0015632662538404487,0.0610427017848652,0.3939983139013266,51,0.37289707010356765,16.54490791881409,96.68874172185431,0.0515744564919271
TOL-CCO,1.6162117635875313,0.004075889614920604,0.000753962185849675,0.0588589608659192,0.46324379063189297,51,0.34307920265581704,15.373449433887703,96.15894039735099,0.1702911332994117
TOL-NHC,1.619043959313105,0.007311199678076487,0.0014547970534071666,0.0589621033507914,0.4602605369704237,54,0.3741853994040854,16.215757576601334,96.42384105960264,0.2119794679835771
TOL-HTLF,1.5752745801635004,0.004820520538317086,0.0009101957054425509,0.0573681165771933,0.5038632056254685,58,0.34246792187550323,15.40372675632193,96.82119205298014,0.2023412170186884
TOL-TILE,1.4944394431017782,0.0030057652760904956,0.000537131352485675,0.0544242745163324,0.5731385848771123,70,0.34960714962599865,14.555470090187647,95.89403973509934,0.2782047572063626
TOL-WETF,1.5054244213853964,0.006372695599840582,0.0012463539582783804,0.054824323830089,0.5644285285985213,57,0.35182844752052334,14.279387649946138,97.21854304635762,0.1341221026329007
TOL-CPF,1.4785588184033889,0.002828922356303777,0.000502713793237138,0.0538459362758199,0.5853918555837577,71,0.3672999345877155,14.05541217914946,96.15894039735099,0.2867077774115376
TOL-DIN,1.5637886035694593,0.00436071779604623,0.0008136052524048811,0.0569498219810972,0.5145085297050002,64,0.3564019566625688,15.222643531095304,96.29139072847683,0.2038752117800615
TOL-SCHL,1.4578245086775052,0.0016510419126430824,0.00027689045148868754,0.0530908372521445,0.6008243356134184,74,0.35123288702246336,13.26823503001215,96.82119205298014,0.2410883265421666
TOL-ENDP,1.6300412437061236,0.007484811481071923,0.0014939237386772358,0.0593626008266193,0.4484376335221609,45,0.37603153635496334,15.763871567480779,95.62913907284768,0.0874302125354838
TOL-CENT,1.6602337297256653,0.006724858477446158,0.0013234595063083123,0.0604621463150918,0.41379558566976443,56,0.3580948946927264,16.08099430789012,97.48344370860927,0.1170308289830299
TOL-EBIX,1.4123586263078396,0.0014615100442388043,0.00024406970453766754,0.0514350674752989,0.6326346355683998,74,0.3340791832251752,12.204847243146292,95.89403973509934,0.1092047319953395
TOL-PKI,1.5335853222291307,0.009873288955788151,0.0020537424068857004,0.0558498833502296,0.5411537911224017,61,0.3671477389751769,15.298240069104356,96.29139072847683,0.2249552178616913
TOL-ALGT,1.6125820306828966,0.005778654685895191,0.0011160809371465249,0.0587267737900663,0.4670317092092455,45,0.359582832681201,15.694539951795813,96.55629139072848,0.0968969853948191
AN-JLL,1.3738782621815246,0.008463458292539047,0.0017135739612829494,0.0500336952682375,0.9153972389790729,74,0.4327736280601708,18.457863661014304,94.17218543046357,0.4710693871509872
